"instance","clauses","ratio","solver","total_time","iter_0","iter_1","iter_2","iter_3","iter_4","iter_5","iter_6","iter_7","iter_8","iter_9","iter_10","iter_11","iter_12","iter_13","iter_14","iter_15","iter_16","iter_17","iter_18","iter_19"
"transfusion",2,60,"inc",158.91,39.22,27.56,34.61,1.62,17.17,2.35,3.31,1.58,2.52,2.91,2.66,5.12,4.33,2.01,2.73,0.75,2.33,2.19,2.59,0.73
"transfusion",2,70,"inc",98.6,12.79,6.77,19.41,3.27,3.67,4.36,6.46,8.83,12.4,2.81,0.9,2.83,0.73,3.05,0.72,2.14,0.78,2.26,0.75,3.07
"transfusion",2,80,"inc",275.68,51.26,54.76,18.16,2.6,8.63,8.42,8.65,9.93,16.36,9.66,9.82,12.26,16.79,5.6,6.02,4.89,7.54,5.96,9.44,8.18
"transfusion",2,90,"inc",231.26,30.43,3.47,12.79,2.59,13.7,11.75,12.17,10.3,12.69,18.85,12.26,13.51,19.97,6.78,6.51,8.13,9.39,7.1,8.6,9.44
"transfusion",3,10,"inc",476.19,0.13,0.07,1.23,0.08,21.24,12.86,47.9,2.25,28.8,24.78,42.88,11.53,121.97,23.95,14.8,12.48,25.72,19.28,49.93,14.15
"transfusion",3,20,"inc",39.67,0.33,0.48,2.31,0.06,1.39,0.94,0.78,0.64,1.18,0.92,3.64,1.27,2.04,1.6,2.08,1.64,5.61,2.5,7.69,2.2
"transfusion",3,30,"inc",194.19,1.49,0.89,11.45,1.08,8,1.89,6.95,2.13,9.51,2.58,13.08,4.06,10.88,10.8,20.29,4.76,20.64,21.02,25.15,17.06
"transfusion",3,40,"inc",120.47,3.54,107.65,0.28,0.07,0.91,0.06,0.93,0.07,5.2,0.17,0.08,0.08,0.1,0.08,0.09,0.09,0.21,0.1,0.09,0.09
"transfusion",3,50,"inc",166.21,28.25,0.69,34.25,1.44,22.62,1.15,55.25,0.64,12.84,0.5,1.45,0.29,1.44,0.29,1.23,0.3,1.25,0.31,1.11,0.29
"transfusion",3,60,"inc",2380.9,11.99,0.18,11.19,1.91,39.86,76.71,421.12,50.23,356.11,81.81,179.87,23.05,170.71,146.96,319.93,24.39,236.15,108.85,99.06,19.96
"transfusion",3,70,"inc",232.23,171.18,1.33,34.28,1.27,1.7,0.58,1.82,0.72,2.92,0.49,2.45,1.09,2.01,0.91,1.88,1.18,2.07,0.9,2.18,0.43
"transfusion",3,80,"inc",110.41,53.94,30.44,3.8,1.94,2.03,0.46,2.13,0.14,2.01,0.41,2.05,0.18,1.99,0.5,2.24,0.18,1.99,0.49,2.22,0.14
"transfusion",3,90,"inc",5865.58,22.4,1.16,206.76,20.38,125.78,59.45,116.06,63.59,292.97,218.56,962.23,132.14,830.25,219,827.55,200.54,373.97,335.02,623.88,232.75
"wdbc",2,10,"inc",3.02,1.42,0.01,0.01,0.01,0.65,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
"wdbc",2,20,"inc",54.47,8.39,1.95,10.73,0.06,7.77,4.39,3.11,1.24,0.92,1.02,1.33,1.19,2.25,0.8,1.03,3.79,0.91,0.61,0.86,0.48
"wdbc",2,30,"inc",659.56,19.95,7.2,326.24,1.14,139.16,94.08,25.73,1.54,3,2.74,1.66,24.14,1.87,1.35,1.27,1.25,0.68,1.23,0.61,1.66
"wdbc",2,40,"inc",7200,65.46,187.2,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",2,50,"inc",2526.23,378.91,217.99,1160.73,188.37,207.26,103.93,24.14,162.52,22.73,18.49,2.98,8.24,2.47,3.82,1.75,4.42,1.77,2.97,1.95,3.34
"wdbc",2,60,"inc",7200,2118.57,1192.47,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",2,70,"inc",7200,4841.88,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",2,80,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",2,90,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,10,"inc",15.67,3.42,0.01,0.03,0.01,10.41,0.41,0.11,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02
"wdbc",3,20,"inc",716.69,6.12,0.29,85.52,13.48,193.08,28.04,35.56,6.11,37.16,107.67,46.19,12.6,34.43,12.39,7.28,12.87,53.78,13.45,5.29,3.05
"wdbc",3,30,"inc",7200,56.27,117.87,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,40,"inc",7200,1113.77,4841.93,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,50,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,60,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,70,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,80,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"wdbc",3,90,"inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,10,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,20,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,30,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,40,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",2,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,10,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,20,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,30,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,40,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"TomsHardware_bintarget",3,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,10,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,20,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,30,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,40,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",2,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,10,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,20,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,30,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,40,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"Twitter_bintarget_small",3,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"adult_data_bintarget",2,10,"non-inc",32.3,1.7,1.61,1.54,1.53,1.53,1.54,1.61,1.69,1.56,1.54,1.71,1.69,1.7,1.58,1.53,1.62,1.72,1.6,1.72,1.58
"adult_data_bintarget",2,20,"non-inc",58.53,2.87,6.38,3.05,3.06,2.65,2.64,2.67,2.61,2.95,2.58,2.71,2.56,2.79,2.67,2.64,3.05,2.66,2.63,2.78,2.58
"adult_data_bintarget",2,30,"non-inc",82.34,4.03,3.96,4.15,4.76,4.13,4.02,4.2,3.93,4.37,4.01,4.15,3.92,4.21,3.96,4.19,3.93,4.22,3.98,4.17,4.05
"adult_data_bintarget",2,40,"non-inc",111.86,5.69,5.47,5.73,5.3,5.48,5.24,6.07,5.27,5.69,5.26,5.48,6.44,6.16,5.28,5.5,5.39,5.69,5.47,5.72,5.53
"adult_data_bintarget",2,50,"non-inc",140.01,7.25,6.94,7.31,6.75,7.32,7.62,7.08,7,7.06,6.71,7,6.85,6.97,6.73,7.05,6.78,6.93,6.76,7.13,6.77
"adult_data_bintarget",2,60,"non-inc",382.45,20.56,19.24,19.21,19.45,18.35,18.57,18.96,21.21,18.35,19.78,18.37,18.55,18.36,20.15,18.26,20.46,18.44,18.6,18.3,19.28
"adult_data_bintarget",2,70,"non-inc",471.18,23.28,24.76,22.79,24.87,23.44,22.58,24.7,28.35,22.86,22.87,22.51,23.65,22.55,23.38,22.84,23.58,22.67,23.25,23.07,23.18
"adult_data_bintarget",2,80,"non-inc",541.25,28.04,27.86,27.08,26.5,26.73,26.11,27.32,27.3,26.97,27.37,25.76,27.26,28.68,27.42,27.32,27.43,25.84,27.08,25.65,27.53
"adult_data_bintarget",2,90,"non-inc",789.19,31.78,31.26,28.51,32.01,29.08,31.45,29.25,200.1,28.58,29.98,28.65,42.35,28.89,29.93,29.16,40.73,28.81,29.75,28.54,30.38
"adult_data_bintarget",3,10,"non-inc",44.18,2.33,2.11,2.45,2.16,2.48,2.3,2.27,2.07,2.15,2.04,2.11,2.06,2.17,2,2.19,2.23,2.38,2.27,2.19,2.22
"adult_data_bintarget",3,20,"non-inc",98.06,5.09,4.69,4.87,4.75,5.32,4.69,5.02,4.74,5.1,4.72,5.09,4.72,5.03,4.73,5.16,4.76,5.03,4.88,4.96,4.71
"adult_data_bintarget",3,30,"non-inc",151.56,7.68,7.26,7.71,7.29,7.69,7.28,7.76,7.31,7.99,7.22,7.78,7.31,8.05,7.19,7.76,7.27,7.83,7.24,8.15,7.79
"adult_data_bintarget",3,40,"non-inc",228.48,11.33,10.87,11.38,10.9,11.68,11.17,11.99,11.33,12.04,11.11,11.65,11.34,11.98,10.73,12.31,11.22,12.02,10.81,11.55,11.07
"adult_data_bintarget",3,50,"non-inc",286.51,14.93,13.85,14.59,13.69,14.86,14.04,14.38,13.68,14.62,13.58,14.64,14.38,15.26,13.65,14.66,13.7,14.94,13.81,15.07,14.18
"adult_data_bintarget",3,60,"non-inc",784.4,38.21,39.51,38.01,41.62,40.5,38.53,39.74,38.97,38.95,38.87,38.54,38.81,37.95,41.62,39.5,39.39,38.18,41.58,37.5,38.42
"adult_data_bintarget",3,70,"non-inc",916.2,46.12,47.61,45.32,45.82,45.8,47.22,45.32,45.9,44.64,46.26,44.98,45.01,44.64,46.37,44.89,46.34,45.3,45.41,47.5,45.75
"adult_data_bintarget",3,80,"non-inc",1081.72,51.42,53.7,52.02,52.29,52.39,53.12,52.47,52.52,52.95,52.35,52.23,52.8,51.36,58.06,51.76,52.59,52.75,80.77,51.81,52.36
"adult_data_bintarget",3,90,"non-inc",1188.7,58.67,61.87,58.11,60.18,57.77,60.47,58.49,57.5,58.9,59.58,58.81,59.37,58.37,65.59,58.36,57.02,57.54,66.35,57.6,58.15
"credit_card_clients",2,10,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,20,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,30,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,40,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",2,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,10,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,20,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,30,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,40,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"credit_card_clients",3,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",2,10,"non-inc",59.11,2.4,2.14,2.81,1.58,4.83,2.8,1.94,2.15,3.4,4.17,5.32,2.5,2.47,2.54,2.51,3.12,2.44,3.54,2.47,3.98
"ionosphere",2,20,"non-inc",304.38,10.25,10.11,11.54,14.94,10.76,18.37,11.86,18.64,11.27,21.34,11.85,19.48,13.52,15.17,15.62,35.55,11.58,13.26,14.6,14.67
"ionosphere",2,30,"non-inc",823.64,10.75,9.21,47.09,20.49,48.77,61.09,47.6,47.86,31.43,55.6,28.77,63.83,26.43,53.34,36.57,59.28,40.82,57.46,37.94,39.31
"ionosphere",2,40,"non-inc",7200,248.97,3215.13,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",2,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",2,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",2,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",2,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",2,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",3,10,"non-inc",113.6,5.46,1.47,2.64,2.29,5.34,2.82,5.85,3.11,6.39,2.99,9.04,2.92,12.98,3.57,16.96,2.9,10.32,2.52,11.54,2.49
"ionosphere",3,20,"non-inc",1003.9,9.49,7.64,30.08,8.86,10,8.65,107.55,6.97,65.64,11.73,120.2,8.29,146.5,15.58,32.36,20.29,239.87,10.61,139.26,4.33
"ionosphere",3,30,"non-inc",2319.78,19.57,16.23,84.19,42.25,134.72,55.4,58.84,55.59,67.41,100.73,249.56,56.97,106.64,110.67,68.08,51.01,322.08,250.33,415.8,53.71
"ionosphere",3,40,"non-inc",7200,402.56,544.85,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",3,50,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",3,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",3,70,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",3,80,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"ionosphere",3,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"iris_bintarget",2,10,"non-inc",0.34,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.03
"iris_bintarget",2,20,"non-inc",7.95,0.22,0.11,0.41,0.33,0.47,0.16,0.63,0.47,0.54,0.29,0.61,0.34,0.54,0.21,0.58,0.3,0.58,0.21,0.48,0.47
"iris_bintarget",2,30,"non-inc",6.55,0.05,0.23,0.35,0.24,0.25,0.44,0.16,0.51,0.16,0.46,0.21,0.77,0.17,0.44,0.18,0.46,0.17,0.68,0.16,0.46
"iris_bintarget",2,40,"non-inc",14.83,0.19,0.36,0.59,0.46,0.3,0.41,0.28,0.35,1.02,1.35,1.05,0.33,1.05,1.31,1.23,0.79,1.19,0.56,1.16,0.85
"iris_bintarget",2,50,"non-inc",6.09,0.1,0.19,0.1,0.25,0.27,0.13,0.27,0.21,0.26,0.17,0.27,0.48,0.26,0.17,0.26,0.71,0.27,0.17,0.27,1.28
"iris_bintarget",2,60,"non-inc",18.64,0.19,0.36,0.36,0.32,0.11,0.11,0.12,0.13,1.38,1.19,1.84,0.3,1.51,0.78,1.21,1.16,2.98,0.49,3.51,0.59
"iris_bintarget",2,70,"non-inc",40.62,0.33,0.44,0.53,0.83,5.89,0.76,2.12,0.75,2.64,1.24,3.12,1.44,4.13,1.63,3.52,1.28,2.93,2.34,3.06,1.64
"iris_bintarget",2,80,"non-inc",112.73,0.63,0.74,0.69,1.43,2.79,4.9,3.81,3.6,3.38,11.41,4.17,13.54,7.97,12.24,3.94,6.04,8.4,11.87,5.63,5.55
"iris_bintarget",2,90,"non-inc",11.83,0.35,0.5,0.46,1.95,0.43,0.47,0.5,0.53,0.52,0.49,0.51,0.53,0.59,0.47,0.46,0.83,0.59,0.5,0.57,0.58
"iris_bintarget",3,10,"non-inc",0.49,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03
"iris_bintarget",3,20,"non-inc",13.35,0.05,0.44,0.56,0.33,1.23,0.84,0.93,1.06,0.64,0.96,0.67,1.63,0.46,0.72,0.46,0.43,0.46,0.45,0.47,0.56
"iris_bintarget",3,30,"non-inc",20.05,0.98,1.82,1.56,0.37,0.84,1.24,0.78,1.13,0.98,1.28,0.98,1.09,0.7,0.96,0.74,0.94,0.8,0.98,0.73,1.15
"iris_bintarget",3,40,"non-inc",47.16,1,3.95,1.47,0.63,2.47,1.91,4.15,3.29,1.3,2.69,1.31,3.52,0.9,3.78,1.23,3.09,1.02,4.59,2.37,2.49
"iris_bintarget",3,50,"non-inc",136.25,0.35,1.37,1.28,1.63,4.03,5.97,7.6,4.19,10.76,6.87,7.62,5.2,9.88,6.32,12.67,5.76,15.04,7.04,16.08,6.59
"iris_bintarget",3,60,"non-inc",15.27,0.17,0.57,0.5,0.77,0.89,0.75,0.93,0.76,0.71,0.93,0.83,0.94,1.04,0.72,0.68,0.99,0.77,0.81,0.77,0.74
"iris_bintarget",3,70,"non-inc",17.79,0.28,0.56,0.65,0.72,0.83,1.22,0.75,1.19,0.77,1.16,1.15,1.07,1.14,1,1.2,0.94,0.89,0.77,0.83,0.67
"iris_bintarget",3,80,"non-inc",37.51,1.99,1.13,2.23,1.39,2.15,2.16,1.62,2.43,1.78,1.64,1.62,2.24,2,1.36,2.22,1.38,2.49,1.21,2.55,1.92
"iris_bintarget",3,90,"non-inc",26.35,2.65,0.92,1.84,2.73,1.24,0.92,1.07,0.95,1.23,0.93,1.4,0.84,1.43,1.02,1.57,0.95,1.09,0.81,1.34,1.42
"parkinsons",2,10,"non-inc",1.06,0.05,0.07,0.06,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05
"parkinsons",2,20,"non-inc",9.48,0.25,0.41,0.28,0.48,0.34,0.31,0.36,0.5,0.63,0.31,0.64,0.48,0.63,0.45,0.64,0.5,0.6,0.44,0.6,0.63
"parkinsons",2,30,"non-inc",28.39,1.43,1.68,1.57,1.12,1.58,1.73,1.56,1.3,1.33,1.69,1.33,1.24,1.25,1.3,1.28,1.35,1.34,1.61,1.46,1.24
"parkinsons",2,40,"non-inc",84.26,3.45,5.5,16.45,2.92,4.27,3.86,4.73,2.78,3.79,8.77,2.1,6.15,2.39,3.52,2.02,2.44,2.21,2.45,1.99,2.47
"parkinsons",2,50,"non-inc",200.47,16.02,11.39,56.11,4.14,9.68,13.47,6.65,22.21,3.56,5.24,5.01,8.85,4.17,5.93,2.97,5.86,3.94,4.86,3.77,6.64
"parkinsons",2,60,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"parkinsons",2,70,"non-inc",7200,696.07,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"parkinsons",2,80,"non-inc",7200,3932.68,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"parkinsons",2,90,"non-inc",7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
"parkinsons",3,10,"non-inc",1.72,0.09,0.08,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.09
"parkinsons",3,20,"non-inc",25.86,0.94,0.63,1.26,0.86,1.18,0.64,1.03,0.67,1.86,0.66,1.9,0.6,2.12,0.67,3.57,0.6,2.71,1.29,2.03,0.64
"parkinsons",3,30,"non-inc",83.83,2.12,2.69,3.96,1.81,4.16,1.75,3.69,1.69,5.99,3.97,3.71,2.38,4.78,1.67,15.09,1.99,13.97,2.17,3.93,2.31
